"","time","country","province","cum_confirm","cum_heal","cum_dead"
"5834","2020-04-07","Italy","Abruzzo",1799,136,172
"5835","2020-04-07","Italy","Umbria",1263,368,49
"5836","2020-04-07","Italy","Sardinia",935,62,52
"5837","2020-04-07","Italy","Valle d'Aosta",835,142,100
"5838","2020-04-07","Italy","Calabria",833,40,60
"5839","2020-04-07","Italy","Basilicata",291,12,14
"5840","2020-04-07","Italy","Molise",224,26,13
"5841","2020-04-08","Italy","Lombardy",53414,15147,9722
"5842","2020-04-08","Italy","Emilia - Romagna",18234,2890,2234
"5843","2020-04-08","Italy","Piedmont",13883,1516,1378
"5844","2020-04-08","Italy","Veneto",12410,1503,736
"5845","2020-04-08","Italy","Tuscany",6379,430,392
"5846","2020-04-08","Italy","Liguria",4906,1007,654
"5847","2020-04-08","Italy","Marche",4859,645,652
"5848","2020-04-08","Italy","Trentino - Alto Adige",4437,778,438
"5849","2020-04-08","Italy","Lazio",4266,574,244
"5850","2020-04-08","Italy","Campania",3268,188,221
"5851","2020-04-08","Italy","Puglia",2634,177,219
"5852","2020-04-08","Italy","Friuli - Venezia Giulia",2218,634,169
"5853","2020-04-08","Italy","Sicily",2159,133,133
"5854","2020-04-08","Italy","Abruzzo",1859,146,179
"5855","2020-04-08","Italy","Umbria",1289,416,50
"5856","2020-04-08","Italy","Sardinia",975,76,59
"5857","2020-04-08","Italy","Calabria",859,44,60
"5858","2020-04-08","Italy","Valle d'Aosta",850,142,102
"5859","2020-04-08","Italy","Basilicata",297,13,14
"5860","2020-04-08","Italy","Molise",226,32,13
"5861","2020-03-15","Italy","Lombardy",13272,2011,1218
"5862","2020-03-15","Italy","Emilia - Romagna",3093,68,284
"5863","2020-03-15","Italy","Veneto",2246,120,63
"5864","2020-03-15","Italy","Marche",1133,0,46
"5865","2020-03-15","Italy","Piedmont",1111,0,81
"5866","2020-03-15","Italy","Tuscany",781,10,8
"5867","2020-03-15","Italy","Trentino - Alto Adige",582,5,11
"5868","2020-03-15","Italy","Liguria",559,52,33
"5869","2020-03-15","Italy","Lazio",436,24,16
"5870","2020-03-15","Italy","Campania",400,28,9
"5871","2020-03-15","Italy","Friuli - Venezia Giulia",347,17,14
"5872","2020-03-15","Italy","Puglia",248,3,16
"5873","2020-03-15","Italy","Sicily",188,7,2
"5874","2020-03-15","Italy","Umbria",143,3,1
"5875","2020-03-15","Italy","Abruzzo",137,6,3
"5876","2020-03-15","Italy","Valle d'Aosta",88,0,1
"5877","2020-03-15","Italy","Sardinia",77,0,2
"5878","2020-03-15","Italy","Calabria",68,2,1
"5879","2020-03-15","Italy","Molise",17,0,0
"5880","2020-03-15","Italy","Basilicata",12,0,0
"5881","2020-03-16","Italy","Lombardy",14649,2368,1420
"5882","2020-03-16","Italy","Emilia - Romagna",3522,88,346
"5883","2020-03-16","Italy","Veneto",2473,130,69
"5884","2020-03-16","Italy","Piedmont",1516,0,111
"5885","2020-03-16","Italy","Marche",1242,0,57
"5886","2020-03-16","Italy","Tuscany",866,11,14
"5887","2020-03-16","Italy","Liguria",667,42,50
"5888","2020-03-16","Italy","Trentino - Alto Adige",619,5,12
"5889","2020-03-16","Italy","Lazio",523,32,19
"5890","2020-03-16","Italy","Campania",400,28,9
"5891","2020-03-16","Italy","Friuli - Venezia Giulia",386,18,22
"5892","2020-03-16","Italy","Puglia",230,2,16
"5893","2020-03-16","Italy","Sicily",213,8,2
"5894","2020-03-16","Italy","Abruzzo",176,7,4
"5895","2020-03-16","Italy","Umbria",164,4,1
"5896","2020-03-16","Italy","Sardinia",107,0,2
"5897","2020-03-16","Italy","Valle d'Aosta",105,0,2
"5898","2020-03-16","Italy","Calabria",89,1,1
"5899","2020-03-16","Italy","Molise",21,5,1
"5900","2020-03-16","Italy","Basilicata",12,0,0
"5901","2020-03-17","Italy","Lombardy",14649,2368,1420
"5902","2020-03-17","Italy","Emilia - Romagna",3522,88,346
"5903","2020-03-17","Italy","Veneto",2473,130,69
"5904","2020-03-17","Italy","Piedmont",1516,0,111
"5905","2020-03-17","Italy","Marche",1242,0,57
"5906","2020-03-17","Italy","Tuscany",866,11,14
"5907","2020-03-17","Italy","Liguria",667,42,50
"5908","2020-03-17","Italy","Trentino - Alto Adige",619,5,12
"5909","2020-03-17","Italy","Lazio",523,32,19
"5910","2020-03-17","Italy","Campania",400,28,9
"5911","2020-03-17","Italy","Friuli - Venezia Giulia",386,18,22
"5912","2020-03-17","Italy","Puglia",230,2,16
"5913","2020-03-17","Italy","Sicily",213,8,2
"5914","2020-03-17","Italy","Abruzzo",176,7,4
"5915","2020-03-17","Italy","Umbria",164,4,1
"5916","2020-03-17","Italy","Sardinia",107,0,2
"5917","2020-03-17","Italy","Valle d'Aosta",105,0,2
"5918","2020-03-17","Italy","Calabria",89,1,1
"5919","2020-03-17","Italy","Molise",21,5,1
"5920","2020-03-17","Italy","Basilicata",12,0,0
"5921","2020-03-18","Italy","Lombardy",16220,2485,1640
"5922","2020-03-18","Italy","Emilia - Romagna",3931,134,393
"5923","2020-03-18","Italy","Veneto",2704,136,80
"5924","2020-03-18","Italy","Piedmont",1897,0,133
"5925","2020-03-18","Italy","Marche",1371,0,69
"5926","2020-03-18","Italy","Tuscany",1053,12,17
"5927","2020-03-18","Italy","Liguria",778,57,60
"5928","2020-03-18","Italy","Trentino - Alto Adige",676,11,15
"5929","2020-03-18","Italy","Lazio",607,34,23
"5930","2020-03-18","Italy","Campania",460,28,9
"5931","2020-03-18","Italy","Friuli - Venezia Giulia",394,17,30
"5932","2020-03-18","Italy","Puglia",340,2,18
"5933","2020-03-18","Italy","Sicily",237,8,3
"5934","2020-03-18","Italy","Umbria",197,4,1
"5935","2020-03-18","Italy","Abruzzo",176,7,4
"5936","2020-03-18","Italy","Valle d'Aosta",136,0,2
"5937","2020-03-18","Italy","Sardinia",117,0,2
"5938","2020-03-18","Italy","Calabria",114,1,1
"5939","2020-03-18","Italy","Molise",25,5,1
"5940","2020-03-18","Italy","Basilicata",20,0,0
"5941","2020-03-19","Italy","Lombardy",17713,3488,1959
"5942","2020-03-19","Italy","Emilia - Romagna",4525,152,458
"5943","2020-03-19","Italy","Veneto",3384,167,94
"5944","2020-03-19","Italy","Piedmont",2659,0,154
"5945","2020-03-19","Italy","Marche",1568,0,92
"5946","2020-03-19","Italy","Tuscany",1330,17,22
"5947","2020-03-19","Italy","Liguria",887,70,73
"5948","2020-03-19","Italy","Trentino - Alto Adige",831,13,16
"5949","2020-03-19","Italy","Lazio",724,42,32
"5950","2020-03-19","Italy","Campania",641,28,9
"5951","2020-03-19","Italy","Friuli - Venezia Giulia",462,15,31
"5952","2020-03-19","Italy","Puglia",438,2,19
"5953","2020-03-19","Italy","Sicily",282,12,3
"5954","2020-03-19","Italy","Abruzzo",263,7,7
"5955","2020-03-19","Italy","Umbria",247,4,2
"5956","2020-03-19","Italy","Valle d'Aosta",177,0,3
"5957","2020-03-19","Italy","Sardinia",134,0,2
"5958","2020-03-19","Italy","Calabria",129,2,1
"5959","2020-03-19","Italy","Molise",31,6,1
"5960","2020-03-19","Italy","Basilicata",30,0,0
"5961","2020-03-20","Italy","Lombardy",22264,4295,2549
"5962","2020-03-20","Italy","Emilia - Romagna",5968,239,640
"5963","2020-03-20","Italy","Veneto",4031,223,131
"5964","2020-03-20","Italy","Piedmont",3461,8,209
"5965","2020-03-20","Italy","Marche",1981,0,137
"5966","2020-03-20","Italy","Tuscany",1793,33,47
"5967","2020-03-20","Italy","Liguria",1221,101,119
"5968","2020-03-20","Italy","Trentino - Alto Adige",1190,30,30
"5969","2020-03-20","Italy","Lazio",1008,53,43
"5970","2020-03-20","Italy","Campania",749,30,17
"5971","2020-03-20","Italy","Friuli - Venezia Giulia",656,63,38
"5972","2020-03-20","Italy","Puglia",581,4,26
"5973","2020-03-20","Italy","Abruzzo",449,10,17
"5974","2020-03-20","Italy","Sicily",408,25,4
"5975","2020-03-20","Italy","Umbria",395,4,7
"5976","2020-03-20","Italy","Sardinia",293,3,2
"5977","2020-03-20","Italy","Valle d'Aosta",264,0,7
"5978","2020-03-20","Italy","Calabria",207,2,4
"5979","2020-03-20","Italy","Basilicata",52,0,0
"5980","2020-03-20","Italy","Molise",50,6,5
"5981","2020-03-21","Italy","Lombardy",25515,4295,2549
"5982","2020-03-21","Italy","Emilia - Romagna",5968,239,640
"5983","2020-03-21","Italy","Veneto",4617,223,131
"5984","2020-03-21","Italy","Piedmont",3752,8,209
"5985","2020-03-21","Italy","Marche",2153,0,137
"5986","2020-03-21","Italy","Tuscany",2012,33,47
"5987","2020-03-21","Italy","Liguria",1221,101,119
"5988","2020-03-21","Italy","Lazio",1190,53,43
"5989","2020-03-21","Italy","Trentino - Alto Adige",1190,30,30
"5990","2020-03-21","Italy","Campania",837,30,17
"5991","2020-03-21","Italy","Friuli - Venezia Giulia",656,63,38
"5992","2020-03-21","Italy","Puglia",581,4,26
"5993","2020-03-21","Italy","Abruzzo",529,10,17
"5994","2020-03-21","Italy","Umbria",462,4,7
"5995","2020-03-21","Italy","Sicily",458,25,4
"5996","2020-03-21","Italy","Valle d'Aosta",296,0,7
"5997","2020-03-21","Italy","Sardinia",293,3,2
"5998","2020-03-21","Italy","Calabria",207,2,4
"5999","2020-03-21","Italy","Basilicata",62,0,0
"6000","2020-03-21","Italy","Molise",59,6,5
"6001","2020-03-22","Italy","Lombardy",27206,5865,3456
"6002","2020-03-22","Italy","Emilia - Romagna",7555,349,816
"6003","2020-03-22","Italy","Veneto",5122,309,169
"6004","2020-03-22","Italy","Piedmont",4420,10,283
"6005","2020-03-22","Italy","Marche",2421,6,184
"6006","2020-03-22","Italy","Tuscany",2277,42,91
"6007","2020-03-22","Italy","Liguria",1665,143,171
"6008","2020-03-22","Italy","Trentino - Alto Adige",1632,41,58
"6009","2020-03-22","Italy","Lazio",1190,54,50
"6010","2020-03-22","Italy","Campania",844,29,22
"6011","2020-03-22","Italy","Friuli - Venezia Giulia",790,82,42
"6012","2020-03-22","Italy","Puglia",675,4,29
"6013","2020-03-22","Italy","Abruzzo",529,13,22
"6014","2020-03-22","Italy","Sicily",490,26,6
"6015","2020-03-22","Italy","Umbria",462,6,10
"6016","2020-03-22","Italy","Sardinia",330,5,4
"6017","2020-03-22","Italy","Valle d'Aosta",313,1,8
"6018","2020-03-22","Italy","Calabria",235,5,5
"6019","2020-03-22","Italy","Basilicata",66,0,0
"6020","2020-03-22","Italy","Molise",61,7,7
"6021","2020-03-23","Italy","Lombardy",27206,6075,3456
"6022","2020-03-23","Italy","Emilia - Romagna",7555,423,816
"6023","2020-03-23","Italy","Veneto",5505,327,169
"6024","2020-03-23","Italy","Piedmont",4861,17,283
"6025","2020-03-23","Italy","Marche",2569,8,184
"6026","2020-03-23","Italy","Tuscany",2277,51,91
"6027","2020-03-23","Italy","Liguria",1665,159,171
"6028","2020-03-23","Italy","Trentino - Alto Adige",1632,75,58
"6029","2020-03-23","Italy","Lazio",1383,63,53
"6030","2020-03-23","Italy","Campania",1013,48,29
"6031","2020-03-23","Italy","Friuli - Venezia Giulia",874,105,47
"6032","2020-03-23","Italy","Puglia",786,7,31
"6033","2020-03-23","Italy","Sicily",721,27,8
"6034","2020-03-23","Italy","Abruzzo",663,20,33
"6035","2020-03-23","Italy","Umbria",577,5,16
"6036","2020-03-23","Italy","Sardinia",367,5,7
"6037","2020-03-23","Italy","Valle d'Aosta",364,2,9
"6038","2020-03-23","Italy","Calabria",273,5,8
"6039","2020-03-23","Italy","Basilicata",84,0,0
"6040","2020-03-23","Italy","Molise",66,10,7
"6041","2020-03-24","Italy","Lombardy",30703,6657,4178
"6042","2020-03-24","Italy","Emilia - Romagna",9254,558,985
"6043","2020-03-24","Italy","Veneto",5948,381,216
"6044","2020-03-24","Italy","Piedmont",5515,17,374
"6045","2020-03-24","Italy","Marche",2736,8,231
"6046","2020-03-24","Italy","Tuscany",2699,51,129
"6047","2020-03-24","Italy","Liguria",2116,193,231
"6048","2020-03-24","Italy","Trentino - Alto Adige",1891,123,94
"6049","2020-03-24","Italy","Lazio",1728,103,80
"6050","2020-03-24","Italy","Campania",1101,53,56
"6051","2020-03-24","Italy","Puglia",1005,21,44
"6052","2020-03-24","Italy","Friuli - Venezia Giulia",992,80,64
"6053","2020-03-24","Italy","Sicily",846,27,20
"6054","2020-03-24","Italy","Abruzzo",689,21,46
"6055","2020-03-24","Italy","Umbria",648,5,19
"6056","2020-03-24","Italy","Sardinia",421,11,15
"6057","2020-03-24","Italy","Valle d'Aosta",400,2,19
"6058","2020-03-24","Italy","Calabria",319,5,10
"6059","2020-03-24","Italy","Basilicata",92,0,1
"6060","2020-03-24","Italy","Molise",73,10,8
"6061","2020-03-25","Italy","Lombardy",30703,6657,4178
"6062","2020-03-25","Italy","Emilia - Romagna",9254,558,985
"6063","2020-03-25","Italy","Veneto",5948,381,216
"6064","2020-03-25","Italy","Piedmont",5515,17,374
"6065","2020-03-25","Italy","Marche",2736,8,231
"6066","2020-03-25","Italy","Tuscany",2699,51,129
"6067","2020-03-25","Italy","Liguria",2116,193,231
"6068","2020-03-25","Italy","Trentino - Alto Adige",1891,123,94
"6069","2020-03-25","Italy","Lazio",1728,103,80
"6070","2020-03-25","Italy","Campania",1101,53,56
"6071","2020-03-25","Italy","Puglia",1005,21,44
"6072","2020-03-25","Italy","Friuli - Venezia Giulia",992,80,64
"6073","2020-03-25","Italy","Sicily",846,27,20
"6074","2020-03-25","Italy","Abruzzo",689,21,46
"6075","2020-03-25","Italy","Umbria",648,5,19
"6076","2020-03-25","Italy","Sardinia",421,11,15
"6077","2020-03-25","Italy","Valle d'Aosta",400,2,19
"6078","2020-03-25","Italy","Calabria",319,5,10
"6079","2020-03-25","Italy","Basilicata",92,0,1
"6080","2020-03-25","Italy","Molise",73,10,8
"6081","2020-03-26","Italy","Lombardy",34889,7839,4861
"6082","2020-03-26","Italy","Emilia - Romagna",10816,792,1174
"6083","2020-03-26","Italy","Veneto",6935,508,287
"6084","2020-03-26","Italy","Piedmont",6534,135,449
"6085","2020-03-26","Italy","Tuscany",3226,95,158
"6086","2020-03-26","Italy","Marche",3114,9,310
"6087","2020-03-26","Italy","Liguria",2567,260,280
"6088","2020-03-26","Italy","Trentino - Alto Adige",2203,184,134
"6089","2020-03-26","Italy","Lazio",2096,155,106
"6090","2020-03-26","Italy","Campania",1310,58,83
"6091","2020-03-26","Italy","Friuli - Venezia Giulia",1223,197,72
"6092","2020-03-26","Italy","Puglia",1182,22,65
"6093","2020-03-26","Italy","Sicily",1164,36,33
"6094","2020-03-26","Italy","Abruzzo",946,23,63
"6095","2020-03-26","Italy","Umbria",802,12,20
"6096","2020-03-26","Italy","Sardinia",494,13,19
"6097","2020-03-26","Italy","Valle d'Aosta",408,2,28
"6098","2020-03-26","Italy","Calabria",393,7,14
"6099","2020-03-26","Italy","Basilicata",134,0,1
"6100","2020-03-26","Italy","Molise",103,14,8
"6101","2020-03-27","Italy","Lombardy",37298,8001,5402
"6102","2020-03-27","Italy","Emilia - Romagna",11588,960,1267
"6103","2020-03-27","Italy","Veneto",7497,536,313
"6104","2020-03-27","Italy","Piedmont",7092,176,569
"6105","2020-03-27","Italy","Tuscany",3450,103,177
"6106","2020-03-27","Italy","Marche",3196,10,336
"6107","2020-03-27","Italy","Liguria",2696,305,331
"6108","2020-03-27","Italy","Trentino - Alto Adige",2394,235,162
"6109","2020-03-27","Italy","Lazio",2295,164,118
"6110","2020-03-27","Italy","Campania",1454,64,98
"6111","2020-03-27","Italy","Puglia",1334,29,69
"6112","2020-03-27","Italy","Friuli - Venezia Giulia",1317,214,76
"6113","2020-03-27","Italy","Sicily",1250,53,39
"6114","2020-03-27","Italy","Abruzzo",1017,24,68
"6115","2020-03-27","Italy","Umbria",884,39,21
"6116","2020-03-27","Italy","Sardinia",530,13,21
"6117","2020-03-27","Italy","Calabria",494,7,18
"6118","2020-03-27","Italy","Valle d'Aosta",452,2,37
"6119","2020-03-27","Italy","Basilicata",151,1,3
"6120","2020-03-27","Italy","Molise",109,14,9
"6121","2020-03-28","Italy","Lombardy",39415,8962,5944
"6122","2020-03-28","Italy","Emilia - Romagna",12383,1075,1344
"6123","2020-03-28","Italy","Veneto",7930,655,362
"6124","2020-03-28","Italy","Piedmont",7671,203,617
"6125","2020-03-28","Italy","Tuscany",3817,108,198
"6126","2020-03-28","Italy","Marche",3373,10,364
"6127","2020-03-28","Italy","Liguria",2822,378,358
"6128","2020-03-28","Italy","Trentino - Alto Adige",2614,267,184
"6129","2020-03-28","Italy","Lazio",2505,200,124
"6130","2020-03-28","Italy","Campania",1592,76,109
"6131","2020-03-28","Italy","Puglia",1458,29,71
"6132","2020-03-28","Italy","Friuli - Venezia Giulia",1436,229,87
"6133","2020-03-28","Italy","Sicily",1359,60,57
"6134","2020-03-28","Italy","Abruzzo",1133,30,76
"6135","2020-03-28","Italy","Umbria",969,43,28
"6136","2020-03-28","Italy","Sardinia",624,29,26
"6137","2020-03-28","Italy","Calabria",555,11,21
"6138","2020-03-28","Italy","Valle d'Aosta",511,2,41
"6139","2020-03-28","Italy","Basilicata",182,1,3
"6140","2020-03-28","Italy","Molise",123,16,9
"6141","2020-03-29","Italy","Lombardy",41007,9255,6360
"6142","2020-03-29","Italy","Emilia - Romagna",13119,1141,1443
"6143","2020-03-29","Italy","Veneto",8358,715,392
"6144","2020-03-29","Italy","Piedmont",8206,254,684
"6145","2020-03-29","Italy","Tuscany",4122,121,215
"6146","2020-03-29","Italy","Marche",3558,12,386
"6147","2020-03-29","Italy","Liguria",3076,420,377
"6148","2020-03-29","Italy","Trentino - Alto Adige",2808,288,193
"6149","2020-03-29","Italy","Lazio",2706,208,136
"6150","2020-03-29","Italy","Campania",1759,86,117
"6151","2020-03-29","Italy","Puglia",1549,31,86
"6152","2020-03-29","Italy","Friuli - Venezia Giulia",1480,241,98
"6153","2020-03-29","Italy","Sicily",1460,65,65
"6154","2020-03-29","Italy","Abruzzo",1293,36,88
"6155","2020-03-29","Italy","Umbria",1023,95,31
"6156","2020-03-29","Italy","Sardinia",638,29,27
"6157","2020-03-29","Italy","Calabria",614,12,25
"6158","2020-03-29","Italy","Valle d'Aosta",584,2,43
"6159","2020-03-29","Italy","Basilicata",202,1,4
"6160","2020-03-29","Italy","Molise",127,18,9
"6161","2020-03-30","Italy","Lombardy",42161,10337,6818
"6162","2020-03-30","Italy","Emilia - Romagna",13531,1227,1538
"6163","2020-03-30","Italy","Veneto",8724,747,413
"6164","2020-03-30","Italy","Piedmont",8712,308,949
"6165","2020-03-30","Italy","Tuscany",4412,131,231
"6166","2020-03-30","Italy","Marche",3684,16,417
"6167","2020-03-30","Italy","Liguria",3217,437,397
"6168","2020-03-30","Italy","Trentino - Alto Adige",3007,331,221
"6169","2020-03-30","Italy","Lazio",2914,267,150
"6170","2020-03-30","Italy","Campania",1952,88,125
"6171","2020-03-30","Italy","Puglia",1712,36,91
"6172","2020-03-30","Italy","Friuli - Venezia Giulia",1501,285,107
"6173","2020-03-30","Italy","Sicily",1460,65,65
"6174","2020-03-30","Italy","Abruzzo",1293,36,88
"6175","2020-03-30","Italy","Umbria",1023,95,31
"6176","2020-03-30","Italy","Sardinia",638,29,27
"6177","2020-03-30","Italy","Calabria",614,12,25
"6178","2020-03-30","Italy","Valle d'Aosta",584,2,43
"6179","2020-03-30","Italy","Basilicata",202,1,4
"6180","2020-03-30","Italy","Molise",127,18,9
"6181","2020-03-31","Italy","Lombardy",43208,10885,7199
"6182","2020-03-31","Italy","Emilia - Romagna",14074,1477,1644
"6183","2020-03-31","Italy","Piedmont",9301,365,854
"6184","2020-03-31","Italy","Veneto",9155,828,477
"6185","2020-03-31","Italy","Tuscany",4608,138,244
"6186","2020-03-31","Italy","Marche",3825,21,452
"6187","2020-03-31","Italy","Liguria",3416,480,428
"6188","2020-03-31","Italy","Trentino - Alto Adige",3117,346,240
"6189","2020-03-31","Italy","Lazio",3095,291,162
"6190","2020-03-31","Italy","Campania",2092,88,133
"6191","2020-03-31","Italy","Puglia",1803,39,110
"6192","2020-03-31","Italy","Sicily",1647,74,81
"6193","2020-03-31","Italy","Friuli - Venezia Giulia",1593,320,113
"6194","2020-03-31","Italy","Abruzzo",1401,95,115
"6195","2020-03-31","Italy","Umbria",1078,190,37
"6196","2020-03-31","Italy","Sardinia",722,34,31
"6197","2020-03-31","Italy","Calabria",659,17,36
"6198","2020-03-31","Italy","Valle d'Aosta",628,20,56
"6199","2020-03-31","Italy","Basilicata",226,3,7
"6200","2020-03-31","Italy","Molise",144,18,9
"6201","2020-04-01","Italy","Lombardy",43208,10885,7199
"6202","2020-04-01","Italy","Emilia - Romagna",14074,1477,1644
"6203","2020-04-01","Italy","Piedmont",9301,365,854
"6204","2020-04-01","Italy","Veneto",9155,828,477
"6205","2020-04-01","Italy","Tuscany",4608,138,244
"6206","2020-04-01","Italy","Marche",3825,21,452
"6207","2020-04-01","Italy","Liguria",3416,480,428
"6208","2020-04-01","Italy","Trentino - Alto Adige",3117,346,240
"6209","2020-04-01","Italy","Lazio",3095,291,162
"6210","2020-04-01","Italy","Campania",2092,88,133
"6211","2020-04-01","Italy","Puglia",1803,39,110
"6212","2020-04-01","Italy","Sicily",1647,74,81
"6213","2020-04-01","Italy","Friuli - Venezia Giulia",1593,320,113
"6214","2020-04-01","Italy","Abruzzo",1401,95,115
"6215","2020-04-01","Italy","Umbria",1078,190,37
"6216","2020-04-01","Italy","Sardinia",722,34,31
"6217","2020-04-01","Italy","Calabria",659,17,36
"6218","2020-04-01","Italy","Valle d'Aosta",628,20,56
"6219","2020-04-01","Italy","Basilicata",226,3,7
"6220","2020-04-01","Italy","Molise",144,18,9
"6221","2020-04-02","Italy","Lombardy",44773,11415,7593
"6222","2020-04-02","Italy","Emilia - Romagna",14787,1566,1732
"6223","2020-04-02","Italy","Piedmont",9795,439,886
"6224","2020-04-02","Italy","Veneto",9625,902,499
"6225","2020-04-02","Italy","Tuscany",4867,182,253
"6226","2020-04-02","Italy","Marche",3962,29,477
"6227","2020-04-02","Italy","Liguria",3660,555,460
"6228","2020-04-02","Italy","Trentino - Alto Adige",3288,404,289
"6229","2020-04-02","Italy","Lazio",3264,337,169
"6230","2020-04-02","Italy","Campania",2231,107,148
"6231","2020-04-02","Italy","Puglia",1946,61,129
"6232","2020-04-02","Italy","Sicily",1718,86,88
"6233","2020-04-02","Italy","Friuli - Venezia Giulia",1685,357,122
"6234","2020-04-02","Italy","Abruzzo",1436,102,123
"6235","2020-04-02","Italy","Umbria",1095,194,37
"6236","2020-04-02","Italy","Sardinia",745,36,34
"6237","2020-04-02","Italy","Calabria",669,21,38
"6238","2020-04-02","Italy","Valle d'Aosta",631,32,59
"6239","2020-04-02","Italy","Basilicata",237,3,9
"6240","2020-04-02","Italy","Molise",160,19,10
"6241","2020-04-03","Italy","Lombardy",46065,12229,7960
"6242","2020-04-03","Italy","Emilia - Romagna",15333,1663,1811
"6243","2020-04-03","Italy","Piedmont",10353,571,983
"6244","2020-04-03","Italy","Veneto",10111,1001,532
"6245","2020-04-03","Italy","Tuscany",5273,216,268
"6246","2020-04-03","Italy","Marche",4098,40,503
"6247","2020-04-03","Italy","Liguria",3782,634,488
"6248","2020-04-03","Italy","Trentino - Alto Adige",3482,419,316
"6249","2020-04-03","Italy","Lazio",3433,369,185
"6250","2020-04-03","Italy","Campania",2456,149,167
"6251","2020-04-03","Italy","Puglia",2077,69,144
"6252","2020-04-03","Italy","Friuli - Venezia Giulia",1799,376,129
"6253","2020-04-03","Italy","Sicily",1791,92,93
"6254","2020-04-03","Italy","Abruzzo",1479,113,133
"6255","2020-04-03","Italy","Umbria",1128,205,38
"6256","2020-04-03","Italy","Sardinia",794,36,40
"6257","2020-04-03","Italy","Calabria",691,23,41
"6258","2020-04-03","Italy","Valle d'Aosta",668,49,63
"6259","2020-04-03","Italy","Basilicata",246,3,10
"6260","2020-04-03","Italy","Molise",165,21,11
"6261","2020-04-04","Italy","Lombardy",47520,13020,8311
"6262","2020-04-04","Italy","Emilia - Romagna",15932,1852,1902
"6263","2020-04-04","Italy","Piedmont",11082,723,1043
"6264","2020-04-04","Italy","Veneto",10581,1031,572
"6265","2020-04-04","Italy","Tuscany",5499,300,290
"6266","2020-04-04","Italy","Marche",4230,42,557
"6267","2020-04-04","Italy","Liguria",3965,700,519
"6268","2020-04-04","Italy","Trentino - Alto Adige",3668,457,343
"6269","2020-04-04","Italy","Lazio",3600,392,199
"6270","2020-04-04","Italy","Campania",2828,144,181
"6271","2020-04-04","Italy","Puglia",2182,69,164
"6272","2020-04-04","Italy","Friuli - Venezia Giulia",1879,419,136
"6273","2020-04-04","Italy","Sicily",1859,94,101
"6274","2020-04-04","Italy","Abruzzo",1563,116,146
"6275","2020-04-04","Italy","Umbria",1179,220,39
"6276","2020-04-04","Italy","Sardinia",825,40,41
"6277","2020-04-04","Italy","Calabria",733,26,45
"6278","2020-04-04","Italy","Valle d'Aosta",719,89,70
"6279","2020-04-04","Italy","Basilicata",261,3,11
"6280","2020-04-04","Italy","Molise",176,21,11
"6281","2020-04-05","Italy","Lombardy",50455,13426,8905
"6282","2020-04-05","Italy","Emilia - Romagna",17089,2201,2051
"6283","2020-04-05","Italy","Piedmont",12362,1017,1168
"6284","2020-04-05","Italy","Veneto",11226,1186,631
"6285","2020-04-05","Italy","Tuscany",5847,337,325
"6286","2020-04-05","Italy","Marche",4464,287,599
"6287","2020-04-05","Italy","Liguria",4449,800,556
"6288","2020-04-05","Italy","Trentino - Alto Adige",3929,533,375
"6289","2020-04-05","Italy","Lazio",3880,475,219
"6290","2020-04-05","Italy","Campania",2960,150,189
"6291","2020-04-05","Italy","Puglia",2317,113,182
"6292","2020-04-05","Italy","Friuli - Venezia Giulia",2048,531,154
"6293","2020-04-05","Italy","Sicily",1994,104,116
"6294","2020-04-05","Italy","Abruzzo",1703,125,158
"6295","2020-04-05","Italy","Umbria",1239,298,43
"6296","2020-04-05","Italy","Sardinia",907,49,43
"6297","2020-04-05","Italy","Calabria",795,33,56
"6298","2020-04-05","Italy","Valle d'Aosta",782,115,91
"6299","2020-04-05","Italy","Basilicata",278,11,13
"6300","2020-04-05","Italy","Molise",224,24,13
"6301","2020-04-06","Italy","Lombardy",51534,13863,9202
"6302","2020-04-06","Italy","Emilia - Romagna",17556,2397,2108
"6303","2020-04-06","Italy","Piedmont",12924,1128,1251
"6304","2020-04-06","Italy","Veneto",11588,1204,662
"6305","2020-04-06","Italy","Tuscany",6001,350,350
"6306","2020-04-06","Italy","Marche",4614,296,612
"6307","2020-04-06","Italy","Liguria",4549,837,595
"6308","2020-04-06","Italy","Trentino - Alto Adige",4070,578,394
"6309","2020-04-06","Italy","Lazio",4031,502,229
"6310","2020-04-06","Italy","Campania",3058,156,204
"6311","2020-04-06","Italy","Puglia",2444,134,195
"6312","2020-04-06","Italy","Friuli - Venezia Giulia",2103,549,158
"6313","2020-04-06","Italy","Sicily",2046,108,123
"6314","2020-04-06","Italy","Abruzzo",1721,127,169
"6315","2020-04-06","Italy","Umbria",1253,337,44
"6316","2020-04-06","Italy","Sardinia",922,56,47
"6317","2020-04-06","Italy","Calabria",817,37,58
"6318","2020-04-06","Italy","Valle d'Aosta",805,142,96
"6319","2020-04-06","Italy","Basilicata",287,12,13
"6320","2020-04-06","Italy","Molise",224,24,13
"6321","2020-04-07","Italy","Lombardy",52325,14498,9484
"6322","2020-04-07","Italy","Emilia - Romagna",17825,2597,2180
"6323","2020-04-07","Italy","Piedmont",13343,1320,1319
"6324","2020-04-07","Italy","Veneto",11925,1265,695
"6325","2020-04-07","Italy","Tuscany",6173,377,369
"6326","2020-04-07","Italy","Liguria",4757,925,620
"6327","2020-04-07","Italy","Marche",4710,342,630
