time,country,province,city,cum_confirm,cum_heal,cum_dead
2/12/20,China,Shandong,Jinan,47,7,0
2/12/20,China,Shandong,Qingdao,53,13,1
2/12/20,China,Shandong,Zibo,23,1,0
2/12/20,China,Chongqing,Wansheng Economic Development Zone,1,0,0
2/12/20,China,Sichuan,Luzhou,19,2,0
2/12/20,China,Sichuan,Panzhihua,13,8,0
2/12/20,China,Heilongjiang,Daxing'anling,2,0,0
2/12/20,China,Heilongjiang,Hegang,5,1,0
2/12/20,China,Heilongjiang,Heihe,10,0,0
2/12/20,China,Heilongjiang,Mudanjiang,12,1,0
2/12/20,China,Heilongjiang,Jiamusi,15,5,0
2/12/20,China,Heilongjiang,Daqing,15,0,1
2/12/20,China,Heilongjiang,Qitaihe,16,0,0
2/12/20,China,Heilongjiang,Qiqihar,33,4,1
2/12/20,China,Heilongjiang,Shuangyashan,39,1,2
2/12/20,China,Heilongjiang,Jixi,44,1,0
2/12/20,China,Sichuan,Deyang,17,0,0
2/12/20,China,Heilongjiang,Suihua,45,3,4
2/12/20,China,Sichuan,Ngawa County,1,0,0
2/12/20,China,Sichuan,Ziyang,3,1,0
2/12/20,China,Sichuan,Leshan,3,0,0
2/12/20,China,Sichuan,Guangyuan,6,1,0
2/12/20,China,Sichuan,Ya'an,7,2,0
2/12/20,China,Sichuan,Meishan,8,1,0
2/12/20,China,Sichuan,Zigong,9,2,0
2/12/20,China,Sichuan,Liangshan,10,1,0
2/12/20,China,Sichuan,Suining,10,4,0
2/12/20,China,Sichuan,Yibin,11,3,0
2/12/20,China,Heilongjiang,Harbin,159,15,1
2/12/20,China,Chongqing,Youyang County,1,0,0
2/12/20,China,Chongqing,Wulong District,1,0,0
2/12/20,China,Chongqing,Xiushan County,1,1,0
2/12/20,China,Chongqing,Dianjiang County,20,1,0
2/12/20,China,Chongqing,Kaizhou District,20,11,1
2/12/20,China,Chongqing,Jiulongpo District,20,3,1
2/12/20,China,Chongqing,Yunyang County,21,11,0
2/12/20,China,Chongqing,Qijiang District,21,1,0
2/12/20,China,Chongqing,Hechuan District,21,3,0
2/12/20,China,Chongqing,Jiangbei District,25,2,0
2/12/20,China,Chongqing,Wanzhou District,103,16,1
2/12/20,China,Jiangsu,Suqian,12,6,0
2/12/20,China,Jiangsu,Zhenjiang,12,2,0
2/12/20,China,Chongqing,Yuzhong District,20,1,0
2/12/20,China,Jiangsu,Yangzhou,20,6,0
2/12/20,China,Jiangsu,Taizhou,37,15,0
2/12/20,China,Jiangsu,Changzhou,38,11,0
2/12/20,China,Jiangsu,Nantong,38,10,0
2/12/20,China,Jiangsu,Lianyungang,42,5,0
2/12/20,China,Jiangsu,Wuxi,49,8,0
2/12/20,China,Jiangsu,Huai'an,51,6,0
2/12/20,China,Jiangsu,Xuzhou,71,16,0
2/12/20,China,Jiangsu,Suzhou,85,16,0
2/12/20,China,Jiangsu,Nanjing,90,24,0
2/12/20,China,Jiangxi,Jingdezhen,5,1,0
2/12/20,China,Jiangsu,Yancheng,25,6,0
2/12/20,China,Chongqing,Zhong County,19,7,0
2/12/20,China,Chongqing,Fengjie County,18,2,0
2/12/20,China,Chongqing,Changshou District,17,8,0
2/12/20,China,Chongqing,Pengshui County,2,0,0
2/12/20,China,Chongqing,Qianjiang District,2,2,0
2/12/20,China,Chongqing,Chengkou District,2,1,0
2/12/20,China,Chongqing,Fuling District,3,0,0
2/12/20,China,Chongqing,Gaoxin District,4,0,0
2/12/20,China,Chongqing,Liangping District,4,2,0
2/12/20,China,Chongqing,Jiangjin District,4,1,0
2/12/20,China,Chongqing,Yongchuan District,5,1,0
2/12/20,China,Chongqing,Banan District,5,1,0
2/12/20,China,Chongqing,Dadukou District,7,3,0
2/12/20,China,Chongqing,Shapingba District,8,0,0
2/12/20,China,Chongqing,Rongchang District,8,0,0
2/12/20,China,Chongqing,Tongliang District,8,0,0
2/12/20,China,Chongqing,Bishan District,8,2,0
2/12/20,China,Chongqing,Wushan County,10,4,0
2/12/20,China,Chongqing,Fengdu County,10,1,0
2/12/20,China,Chongqing,Nan'an District,11,1,0
2/12/20,China,Chongqing,Wuxi County,13,6,0
2/12/20,China,Chongqing,Shizhu County,14,3,0
2/12/20,China,Chongqing,Dazu District,14,1,0
2/12/20,China,Chongqing,Tongnan District,15,0,0
2/12/20,China,Chongqing,Yubei District,15,3,0
2/12/20,China,Chongqing,Liangjiang New Area,17,3,0
2/12/20,China,Jiangxi,Ji'an,20,5,0
2/12/20,China,Beijing,NA,46,0,0
2/12/20,China,Jiangxi,NA,1,0,0
2/12/20,China,Hubei,Wuhan,32994,1916,1036
2/13/20,China,Shaanxi,Hancheng,1,0,0
2/13/20,China,Shaanxi,Yulin,3,1,0
2/13/20,China,Shaanxi,Yan'an,8,6,0
2/13/20,China,Shaanxi,Tongchuan,8,4,0
2/13/20,China,Shaanxi,Shangluo,7,1,0
2/13/20,China,Shaanxi,Baoji,13,7,0
2/13/20,China,Shaanxi,Xianyang,17,4,0
2/13/20,China,Shaanxi,Weinan,14,0,0
2/13/20,China,Shaanxi,Ankang,23,5,0
2/13/20,China,Shaanxi,Hanzhong,21,1,0
2/13/20,China,Shaanxi,Yangling,1,0,0
2/13/20,China,Shaanxi,Xi'an,114,17,0
2/13/20,China,Guangxi,Baise,3,0,0
2/13/20,China,Guangxi,Hezhou,4,0,0
2/13/20,China,Guangxi,Guigang,8,2,0
2/13/20,China,Guangxi,Qinzhou,8,0,0
2/13/20,China,Guangxi,Yulin,9,1,0
2/13/20,China,Guangxi,Laibin,11,0,0
2/13/20,China,Guangxi,Liuzhou,22,7,0
2/13/20,China,Guangxi,Fangchenggang,17,1,0
2/13/20,China,Guangxi,Hechi,21,0,1
2/13/20,China,Guangxi,Guilin,31,5,0
2/13/20,China,Guangxi,Wuzhou,5,5,0
2/13/20,China,Shaanxi,To Be Determined,0,3,0
2/13/20,China,Yunnan,Kunming,48,8,0
2/13/20,China,Yunnan,Zhaotong,19,2,0
2/13/20,China,Hainan,Dongfang,3,1,0
2/13/20,China,Hainan,Baoting,3,0,0
2/13/20,China,Hainan,Lingshui,4,0,0
2/13/20,China,Hainan,Lingao,6,2,0
2/13/20,China,Hainan,Qionghai,6,0,1
2/13/20,China,Hainan,Chengmai,8,1,1
2/13/20,China,Hainan,Changjiang County,7,0,0
2/13/20,China,Hainan,Wanning,13,1,0
2/13/20,China,Hainan,Danzhou,15,2,0
2/13/20,China,Hainan,Haikou,30,6,0
2/13/20,China,Hainan,Sanya,54,14,1
2/13/20,China,Yunnan,Lincang,1,0,0
2/13/20,China,Yunnan,Wenshan Prefecture,2,0,0
2/13/20,China,Yunnan,Chuxiong Prefecture,4,1,0
2/13/20,China,Yunnan,Dehong Prefecture,5,2,0
2/13/20,China,Yunnan,Pu'er,4,0,0
2/13/20,China,Yunnan,Lijiang,7,2,0
2/13/20,China,Yunnan,NA,8,3,0
2/13/20,China,Yunnan,Baoshan,9,0,0
2/13/20,China,Yunnan,NA,13,3,0
2/13/20,China,Yunnan,Yuxi,14,3,0
2/13/20,China,Yunnan,Qujing,13,1,0
2/13/20,China,Yunnan,Xishuangbanna,15,2,0
2/13/20,China,Guangxi,Beihai,40,4,1
2/13/20,China,Hainan,Wenchang,3,1,0
2/13/20,China,Guangxi,Nanning,47,10,0
2/13/20,China,Hebei,Chengde,7,1,0
2/13/20,China,Shanghai,NA,13,3,0
2/13/20,China,Shanghai,NA,11,0,0
2/13/20,China,Shanghai,NA,14,1,0
2/13/20,China,Shanghai,NA,16,3,0
2/13/20,China,Shanghai,NA,18,4,0
2/13/20,China,Shanghai,NA,17,2,0
2/13/20,China,Shanghai,NA,20,1,0
2/13/20,China,Shanghai,NA,56,12,0
2/13/20,China,Shanghai,NA,102,27,1
2/13/20,China,Beijing,To Be Determined,0,60,3
2/13/20,China,Shanghai,NA,9,1,0
2/13/20,China,Beijing,NA,1,0,0
2/13/20,China,Beijing,NA,7,0,0
2/13/20,China,Beijing,NA,7,0,0
2/13/20,China,Beijing,NA,10,0,0
2/13/20,China,Beijing,NA,12,0,0
2/13/20,China,Beijing,NA,13,1,0
2/13/20,China,Beijing,NA,14,0,0
2/13/20,China,Beijing,NA,17,1,0
2/13/20,China,Beijing,NA,24,0,0
2/13/20,China,Beijing,NA,26,2,0
2/13/20,China,Beijing,NA,36,3,0
2/13/20,China,Beijing,NA,3,0,0
2/13/20,China,Shanghai,NA,9,1,0
2/13/20,China,Shanghai,NA,9,1,0
2/13/20,China,Shanghai,NA,7,2,0
2/13/20,China,Hebei,Qinhuangdao,9,2,0
2/13/20,China,Hebei,Xingtai,22,8,1
2/13/20,China,Hebei,Langfang,29,12,0
2/13/20,China,Hebei,Baoding,31,11,0
2/13/20,China,Hebei,Shijiazhuang,27,5,0
2/13/20,China,Hebei,Handan,31,7,0
2/13/20,China,Hebei,Zhangjiakou,31,4,0
2/13/20,China,Hebei,Cangzhou,45,12,2
2/13/20,China,Hebei,Tangshan,43,4,0
2/13/20,China,Fujian,To Be Determined,0,5,0
2/13/20,China,Fujian,Longyan,6,1,0
2/13/20,China,Fujian,Sanming,13,1,0
2/13/20,China,Fujian,Zhangzhou,19,4,0
2/13/20,China,Fujian,Nanping,20,3,0
2/13/20,China,Fujian,Ningde,25,5,0
2/13/20,China,Fujian,Xiamen,34,4,0
2/13/20,China,Fujian,Quanzhou,44,13,0
2/13/20,China,Fujian,Putian,54,8,0
2/13/20,China,Fujian,Fuzhou,66,15,0
2/13/20,China,Shanghai,NA,3,1,0
2/13/20,China,Shanghai,NA,3,0,0
2/13/20,China,Shanghai,NA,5,2,0
2/13/20,China,Shanghai,NA,6,1,0
2/13/20,China,Hebei,Hengshui,8,4,0
2/13/20,China,Hainan,Ledong County,2,0,0
2/13/20,China,Hubei,Xiaogan,3009,255,57
2/13/20,China,Hainan,Qiongzhong,1,1,0
2/13/20,China,Xinjiang,Bayingolin Prefecture,3,0,0
2/13/20,China,Xinjiang,Changji Prefecture,4,0,0
2/13/20,China,Xinjiang,9th Division of Xinjiang Production and Construction Corps,4,0,0
2/13/20,China,Xinjiang,NA,10,0,0
2/13/20,China,Xinjiang,Ili Prefecture,14,1,0
2/13/20,China,Xinjiang,ÜrümqiÜrümqi,23,2,0
2/13/20,China,Inner Mongolia,NA,1,0,0
2/13/20,China,Inner Mongolia,Wuhai,2,0,0
2/13/20,China,Inner Mongolia,Ulanqab,3,0,0
2/13/20,China,Inner Mongolia,Xilingol League,5,1,0
2/13/20,China,Xinjiang,8th Division of Xinjiang Production and Construction Corps,2,0,1
2/13/20,China,Inner Mongolia,Chifeng,7,2,0
2/13/20,China,Inner Mongolia,Bayannur,6,0,0
2/13/20,China,Inner Mongolia,Tongliao,6,0,0
2/13/20,China,Inner Mongolia,Hohhot,7,0,0
2/13/20,China,Inner Mongolia,Ordos,11,2,0
2/13/20,China,Inner Mongolia,Baotou,11,0,0
2/13/20,China,Jilin,Meihekou,1,1,0
2/13/20,China,Jilin,Baicheng,1,0,0
2/13/20,China,Jilin,Songyuan,2,1,0
2/13/20,China,Jilin,Jilin,5,3,0
2/13/20,China,Jilin,Tonghua,3,0,0
2/13/20,China,Inner Mongolia,Hulunbuir,6,1,0
2/13/20,China,Xinjiang,NA,1,0,0
2/13/20,China,Xinjiang,12th Division of Xinjiang Production and Construction Corps,1,0,0
2/13/20,China,Xinjiang,Turpan,1,1,0
2/13/20,China,Tibet,Lhasa,1,1,0
2/13/20,China,Qinghai,Haibei Prefecture,3,2,0
2/13/20,China,Qinghai,Xining,15,9,0
2/13/20,China,Ningxia,Shizuishan,1,1,0
2/13/20,China,Ningxia,NA,1,1,0
2/13/20,China,Ningxia,Zhongwei,3,2,0
2/13/20,China,Ningxia,Guyuan,5,2,0
2/13/20,China,Ningxia,Wuzhong,25,6,0
2/13/20,China,Ningxia,Yinchuan,32,12,0
2/13/20,China,Gansu,To Be Determined,0,6,0
2/13/20,China,Gansu,Jinchang,1,1,0
2/13/20,China,Gansu,Zhangye,2,2,0
2/13/20,China,Gansu,Linxia,3,3,0
2/13/20,China,Gansu,Qingyang,3,1,0
2/13/20,China,Gansu,Longnan,4,1,0
2/13/20,China,Gansu,Baiyin,4,0,0
2/13/20,China,Gansu,Dingxi,9,3,0
2/13/20,China,Gansu,Tianshui,12,6,0
2/13/20,China,Gansu,Gannan Prefecture,8,1,0
2/13/20,China,Gansu,Pingliang,9,1,0
2/13/20,China,Gansu,Lanzhou,35,14,2
2/13/20,China,Xinjiang,Aksu,1,1,0
2/13/20,China,Xinjiang,7th Division of Xinjiang Production and Construction Corps,1,1,0
2/13/20,China,Jilin,Yanbian Prefecture,5,2,0
2/13/20,China,Jilin,Gongzhuling,6,2,0
2/13/20,China,Jilin,Liaoyuan,6,1,0
2/13/20,China,Jilin,Siping,14,2,1
2/13/20,China,Tianjin,Ledong County,1,0,0
2/13/20,China,Tianjin,Ledong County,2,1,0
2/13/20,China,Tianjin,Ledong County,4,2,0
2/13/20,China,Tianjin,Ledong County,3,0,0
2/13/20,China,Tianjin,Qiongzhong County,4,1,0
2/13/20,China,Tianjin,Qiongzhong County,4,0,0
2/13/20,China,Tianjin,Ledong County,4,0,0
2/13/20,China,Tianjin,NA,6,1,0
2/13/20,China,Tianjin,Changjiang County,6,1,0
2/13/20,China,Tianjin,Qiongzhong County,6,0,0
2/13/20,China,Tianjin,Beichen District,6,0,0
2/13/20,China,Tianjin,Lingao County,12,2,0
2/13/20,China,Tianjin,Ding'an County,14,2,1
2/13/20,China,Tianjin,Lingshui County,46,1,2
2/13/20,China,Guizhou,Qianxinan Prefecture,4,3,0
2/13/20,China,Guizhou,Anshun,4,0,0
2/13/20,China,Guizhou,Tongren,10,6,0
2/13/20,China,Guizhou,Liupanshui,10,3,1
2/13/20,China,Guizhou,Qiandongnan Prefecture,10,2,0
2/13/20,China,Guizhou,Qiannan Prefecture,17,5,0
2/13/20,China,Guizhou,Bijie,23,4,0
2/13/20,China,Guizhou,Zunyi,28,1,0
2/13/20,China,Guizhou,Guiyang,34,4,0
2/13/20,China,Tianjin,Wuqing District,1,0,0
2/13/20,China,Beijing,NA,38,2,0
2/13/20,China,Tianjin,To Be Determined,0,10,0
2/13/20,China,Liaoning,Dalian,17,4,0
2/13/20,China,Jilin,Changchun,43,13,0
2/13/20,China,Shanxi,Linfen,2,1,0
2/13/20,China,Shanxi,Lüliang,6,5,0
2/13/20,China,Shanxi,Yangquan,4,0,0
2/13/20,China,Shanxi,Shuozhou,7,2,0
2/13/20,China,Shanxi,Jincheng,8,2,0
2/13/20,China,Shanxi,Xinzhou,7,0,0
2/13/20,China,Shanxi,Changzhi,8,0,0
2/13/20,China,Shanxi,Datong,12,4,0
2/13/20,China,Shanxi,Yuncheng,19,8,0
2/13/20,China,Shanxi,Taiyuan,18,3,0
2/13/20,China,Shanxi,Jinzhong,35,11,0
2/13/20,China,Liaoning,Yingkou,1,1,0
2/13/20,China,Liaoning,Liaoyang,3,1,0
2/13/20,China,Liaoning,Benxi,3,1,0
2/13/20,China,Liaoning,Anshan,3,0,0
2/13/20,China,Liaoning,Dandong,7,4,0
2/13/20,China,Liaoning,Chaoyang,6,2,0
2/13/20,China,Liaoning,Tieling,7,1,0
2/13/20,China,Liaoning,Fuxin,8,0,0
2/13/20,China,Liaoning,Huludao,11,0,1
2/13/20,China,Liaoning,Panjin,11,0,0
2/13/20,China,Liaoning,Jinzhou,12,1,0
2/13/20,China,Liaoning,Shenyang,28,9,0
2/13/20,China,Hainan,Ding'an,3,1,1
2/13/20,China,Beijing,NA,46,0,0
2/13/20,China,Beijing,NA,56,0,0
2/13/20,China,Anhui,Wuhu,31,5,0
2/13/20,China,Anhui,Ma'anshan,34,8,0
2/13/20,China,Anhui,Suzhou,39,10,0
2/13/20,China,Anhui,Anqing,81,29,0
2/13/20,China,Anhui,Lu'an,61,3,0
2/13/20,China,Anhui,Bozhou,106,16,0
2/13/20,China,Anhui,Fuyang,146,23,0
2/13/20,China,Anhui,Hefei,166,35,1
2/13/20,China,Anhui,Bengbu,149,3,5
2/13/20,China,Zhejiang,Zhoushan,10,5,0
2/13/20,China,Anhui,Huaibei,25,6,0
2/13/20,China,Zhejiang,Huzhou,10,4,0
2/13/20,China,Zhejiang,Quzhou,21,8,0
2/13/20,China,Zhejiang,Shaoxing,42,16,0
2/13/20,China,Zhejiang,Jinhua,55,24,0
2/13/20,China,Zhejiang,Jiaxing,42,8,0
2/13/20,China,Zhejiang,Taizhou,144,49,0
2/13/20,China,Zhejiang,Hangzhou,165,69,0
2/13/20,China,Zhejiang,Ningbo,153,35,0
2/13/20,China,Zhejiang,Wenzhou,496,140,0
2/13/20,China,Henan,To Be Determined,0,7,3
2/13/20,China,Henan,Jiyuan,4,0,0
2/13/20,China,Zhejiang,Lishui,17,9,0
2/13/20,China,Anhui,Tongling,28,10,0
2/13/20,China,Anhui,Huainan,23,6,0
2/13/20,China,Anhui,Chizhou,17,3,0
2/13/20,China,Hunan,Chenzhou,39,15,0
2/13/20,China,Hunan,Yiyang,59,22,0
2/13/20,China,Hunan,Loudi,73,25,0
2/13/20,China,Hunan,Changde,78,26,0
2/13/20,China,Hunan,Zhuzhou,77,21,0
2/13/20,China,Hunan,Shaoyang,100,41,1
2/13/20,China,Hunan,Yueyang,149,44,1
2/13/20,China,Hunan,Changsha,238,63,0
2/13/20,China,Jiangxi,NA,1,0,0
2/13/20,China,Jiangxi,Jingdezhen,5,1,0
2/13/20,China,Jiangxi,Ji'an,20,5,0
2/13/20,China,Jiangxi,Yingtan,18,2,0
2/13/20,China,Jiangxi,Pingxiang,31,2,0
2/13/20,China,Jiangxi,Fuzhou,71,14,0
2/13/20,China,Jiangxi,Ganzhou,76,12,1
2/13/20,China,Jiangxi,Yichun,101,18,0
2/13/20,China,Jiangxi,Xinyu,124,31,0
2/13/20,China,Jiangxi,Jiujiang,114,16,0
2/13/20,China,Jiangxi,Shangrao,122,18,0
2/13/20,China,Jiangxi,Nanchang,217,68,0
2/13/20,China,Anhui,Xuancheng,6,4,0
2/13/20,China,Anhui,Huangshan,9,1,0
2/13/20,China,Anhui,Chuzhou,13,4,0
2/13/20,China,Henan,Sanmenxia,7,3,0
2/13/20,China,Hunan,Xiangtan,34,12,0
2/13/20,China,Henan,Puyang,13,1,0
2/13/20,China,Henan,Kaifeng,25,6,0
2/13/20,China,Guangdong,Huizhou,56,14,0
2/13/20,China,Guangdong,Zhongshan,64,22,0
2/13/20,China,Guangdong,Foshan,82,18,0
2/13/20,China,Guangdong,Zhuhai,91,27,0
2/13/20,China,Guangdong,Dongguan,73,7,0
2/13/20,China,Guangdong,Guangzhou,328,93,0
2/13/20,China,Guangdong,Shenzhen,400,94,0
2/13/20,China,Hubei,Shennongjia,10,8,0
2/13/20,China,Hubei,Qianjiang,104,11,5
2/13/20,China,Hubei,Enshi,237,58,4
2/13/20,China,Guangdong,Jiangmen,22,4,0
2/13/20,China,Hubei,Tianmen,416,21,10
2/13/20,China,Hubei,Shiyan,586,89,2
2/13/20,China,Hubei,Xianning,732,99,8
2/13/20,China,Hubei,Jingmen,901,105,25
2/13/20,China,Hubei,Yichang,877,81,13
2/13/20,China,Hubei,Huangshi,943,137,11
2/13/20,China,Hubei,Ezhou,1125,116,32
2/13/20,China,Hubei,Xiangyang,1111,73,16
2/13/20,China,Hubei,Suizhou,1206,72,16
2/13/20,China,Hubei,Jingzhou,1447,158,27
2/13/20,China,Hubei,Huanggang,2791,504,59
2/13/20,China,Hubei,Xiantao,500,58,17
2/13/20,China,Guangdong,Shantou,25,8,0
2/13/20,China,Guangdong,Zhanjiang,22,11,0
2/13/20,China,Guangdong,Maoming,13,2,0
2/13/20,China,Henan,Jiaozuo,29,5,1
2/13/20,China,Henan,Luoyang,30,4,0
2/13/20,China,Henan,Luohe,33,6,0
2/13/20,China,Henan,Xuchang,37,6,0
2/13/20,China,Henan,Anyang,50,13,0
2/13/20,China,Henan,Pingdingshan,57,19,1
2/13/20,China,Henan,Xinxiang,55,7,2
2/13/20,China,Henan,Zhoukou,69,20,0
2/13/20,China,Henan,Shangqiu,88,25,2
2/13/20,China,Henan,Zhengzhou,142,54,0
2/13/20,China,Henan,Zhumadian,137,42,0
2/13/20,China,Henan,Nanyang,146,45,2
2/13/20,China,Henan,Xinyang,243,49,0
2/13/20,China,Guangdong,To Be Determined,0,2,1
2/13/20,China,Guangdong,Heyuan,3,1,0
2/13/20,China,Guangdong,Shanwei,5,1,0
2/13/20,China,Guangdong,Chaozhou,5,0,0
2/13/20,China,Guangdong,Jieyang,8,3,0
2/13/20,China,Guangdong,Shaoguan,8,3,0
2/13/20,China,Guangdong,Qingyuan,12,5,0
2/13/20,China,Guangdong,Meizhou,14,7,0
2/13/20,China,Guangdong,Yangjiang,13,5,0
2/13/20,China,Guangdong,Zhaoqing,17,7,1
2/13/20,China,Henan,Hebi,19,4,0
2/13/20,China,Beijing,NA,56,0,0
2/13/20,China,Hunan,Hengyang,46,25,0
2/13/20,China,Hunan,Huaihua,39,26,0
2/13/20,China,Heilongjiang,Daqing,18,1,1
2/13/20,China,Heilongjiang,Qiqihar,36,8,1
2/13/20,China,Heilongjiang,Suihua,45,3,4
2/13/20,China,Heilongjiang,Jixi,44,1,0
2/13/20,China,Heilongjiang,Shuangyashan,48,1,2
2/13/20,China,Heilongjiang,Harbin,164,15,3
2/13/20,China,Chongqing,Xiushan County,1,1,0
2/13/20,China,Chongqing,Qianjiang District,2,2,0
2/13/20,China,Chongqing,Chengkou District,2,2,0
2/13/20,China,Chongqing,Wansheng Economic Development Zone,1,0,0
2/13/20,China,Heilongjiang,Qitaihe,16,1,0
2/13/20,China,Chongqing,Youyang County,1,0,0
2/13/20,China,Chongqing,Pengshui County,2,0,0
2/13/20,China,Chongqing,Fuling District,3,1,0
2/13/20,China,Chongqing,Liangping District,4,2,0
2/13/20,China,Chongqing,Gaoxin District,4,1,0
2/13/20,China,Chongqing,Jiangjin District,4,1,0
2/13/20,China,Chongqing,Dadukou District,7,4,0
2/13/20,China,Chongqing,Yongchuan District,5,1,0
2/13/20,China,Chongqing,Banan District,6,1,0
2/13/20,China,Chongqing,Bishan District,8,3,0
2/13/20,China,Chongqing,Wushan County,10,5,0
2/13/20,China,Chongqing,Wulong District,1,0,0
2/13/20,China,Heilongjiang,Heihe,13,0,0
2/13/20,China,Heilongjiang,Mudanjiang,12,1,0
2/13/20,China,Heilongjiang,Jiamusi,15,5,0
2/13/20,China,Sichuan,Ngawa County,1,0,0
2/13/20,China,Sichuan,Ziyang,3,2,0
2/13/20,China,Sichuan,Leshan,3,2,0
2/13/20,China,Sichuan,Panzhihua,13,9,0
2/13/20,China,Sichuan,Guangyuan,6,1,0
2/13/20,China,Sichuan,Ya'an,7,2,0
2/13/20,China,Sichuan,Meishan,8,2,0
2/13/20,China,Sichuan,Suining,10,4,0
2/13/20,China,Sichuan,Zigong,9,2,0
2/13/20,China,Sichuan,Liangshan,10,3,0
2/13/20,China,Sichuan,Yibin,11,3,0
2/13/20,China,Sichuan,Deyang,17,0,0
2/13/20,China,Sichuan,Luzhou,19,2,0
2/13/20,China,Sichuan,Mianyang,22,5,0
2/13/20,China,Sichuan,Neijiang,21,3,0
2/13/20,China,Sichuan,Bazhong,24,1,0
2/13/20,China,Sichuan,Guang'an,30,7,0
2/13/20,China,Sichuan,Nanchong,35,6,0
2/13/20,China,Sichuan,Dazhou,36,5,0
2/13/20,China,Sichuan,Garzê,43,3,0
2/13/20,China,Sichuan,Chengdu,135,43,1
2/13/20,China,Heilongjiang,Daxing'anling,2,0,0
2/13/20,China,Heilongjiang,Hegang,5,1,0
2/13/20,China,Chongqing,Wuxi County,13,7,0
2/13/20,China,Hunan,Yongzhou,43,23,0
2/13/20,China,Chongqing,Tongliang District,8,1,0
2/13/20,China,Chongqing,Shapingba District,8,0,0
2/13/20,China,Shandong,Jining,46,14,0
2/13/20,China,Shandong,Linyi,47,13,0
2/13/20,China,Shandong,Liaocheng,38,3,0
2/13/20,China,Shandong,Weifang,41,6,0
2/13/20,China,Shandong,Yantai,46,10,0
2/13/20,China,Shandong,Jinan,47,11,0
2/13/20,China,Shandong,Qingdao,53,15,1
2/13/20,China,Jiangsu,Suqian,12,6,0
2/13/20,China,Jiangsu,Zhenjiang,12,2,0
2/13/20,China,Jiangsu,Yangzhou,20,6,0
2/13/20,China,Shandong,Weihai,38,9,0
2/13/20,China,Jiangsu,Yancheng,26,6,0
2/13/20,China,Jiangsu,Nantong,39,10,0
2/13/20,China,Jiangsu,Changzhou,43,11,0
2/13/20,China,Jiangsu,Lianyungang,45,10,0
2/13/20,China,Jiangsu,Wuxi,51,9,0
2/13/20,China,Jiangsu,Huai'an,56,6,0
2/13/20,China,Jiangsu,Xuzhou,76,17,0
2/13/20,China,Jiangsu,Nanjing,91,26,0
2/13/20,China,Jiangsu,Suzhou,85,17,0
2/13/20,China,Hunan,Zhangjiajie,5,3,0
2/13/20,China,Hunan,NA,8,6,0
2/13/20,China,Jiangsu,Taizhou,37,15,0
2/13/20,China,Shandong,Dezhou,35,6,1
2/13/20,China,Shandong,Tai'an,32,4,0
2/13/20,China,Shandong,Zibo,26,1,0
2/13/20,China,Chongqing,Rongchang District,8,0,0
2/13/20,China,Chongqing,Fengdu County,10,1,0
2/13/20,China,Chongqing,Changshou District,17,8,0
2/13/20,China,Chongqing,Yunyang County,22,12,0
2/13/20,China,Chongqing,Shizhu County,14,3,0
2/13/20,China,Chongqing,Yubei District,15,4,0
2/13/20,China,Chongqing,Zhong County,19,7,0
2/13/20,China,Chongqing,Dazu District,14,1,0
2/13/20,China,Chongqing,Liangjiang New Area,17,4,0
2/13/20,China,Chongqing,Nan'an District,15,1,0
2/13/20,China,Chongqing,Tongnan District,16,0,0
2/13/20,China,Chongqing,Jiulongpo District,20,3,1
2/13/20,China,Chongqing,Yuzhong District,20,3,0
2/13/20,China,Chongqing,Fengjie County,20,3,0
2/13/20,China,Chongqing,Dianjiang County,20,3,0
2/13/20,China,Chongqing,Hechuan District,23,5,0
2/13/20,China,Chongqing,Qijiang District,21,1,0
2/13/20,China,Chongqing,Jiangbei District,25,2,0
2/13/20,China,Chongqing,Wanzhou District,103,23,2
2/13/20,China,Shandong,Binzhou,14,6,0
2/13/20,China,Shandong,Heze,18,7,0
2/13/20,China,Shandong,Rizhao,15,2,0
2/13/20,China,Shandong,Zaozhuang,23,4,0
2/13/20,China,Chongqing,Kaizhou District,20,12,1
2/13/20,China,Hubei,Wuhan,35991,2286,1124
2/14/20,China,Fujian,Xiamen,34,4,0
2/14/20,China,Yunnan,Kunming,48,8,0
2/14/20,China,Gansu,Zhangye,2,2,0
2/14/20,China,Gansu,Jinchang,1,1,0
2/14/20,China,Gansu,To Be Determined,0,6,0
2/14/20,China,Ningxia,Wuzhong,27,6,0
2/14/20,China,Ningxia,Yinchuan,33,15,0
2/14/20,China,Ningxia,Guyuan,5,2,0
2/14/20,China,Ningxia,Zhongwei,3,2,0
2/14/20,China,Ningxia,NA,1,1,0
2/14/20,China,Ningxia,Shizuishan,1,1,0
2/14/20,China,Qinghai,Xining,15,9,0
2/14/20,China,Qinghai,Haibei Prefecture,3,2,0
2/14/20,China,Tibet,Lhasa,1,1,0
2/14/20,China,Fujian,Putian,55,10,0
2/14/20,China,Gansu,Linxia,3,3,0
2/14/20,China,Fujian,Fuzhou,66,18,0
2/14/20,China,Shanghai,NA,3,0,0
2/14/20,China,Shanghai,NA,6,1,0
2/14/20,China,Shanghai,NA,7,2,0
2/14/20,China,Shanghai,NA,9,1,0
2/14/20,China,Shanghai,NA,9,1,0
2/14/20,China,Shanghai,NA,9,1,0
2/14/20,China,Shanghai,NA,11,1,0
2/14/20,China,Shanghai,NA,13,3,0
2/14/20,China,Shanghai,NA,16,5,0
