"","time","country","cum_confirm","cum_heal","cum_dead"
"2772","2020-03-17","Thailand",177,41,1
"2773","2020-03-17","Tunisia",20,0,0
"2774","2020-03-17","Turkey",47,0,0
"2775","2020-03-17","Trinidad and Tobago",2,0,0
"2776","2020-03-17","Tanzania",1,0,0
"2777","2020-03-17","Ukraine",7,0,1
"2778","2020-03-17","United States",5073,56,90
"2779","2020-03-17","Uruguay",29,0,0
"2780","2020-03-17","Uzbekistan",10,0,0
"2781","2020-03-17","Holy See  [Vatican City State]",1,0,0
"2782","2020-03-17","Saint Vincent and the Grenadines",1,0,0
"2783","2020-03-17","Venezuela",33,0,0
"2784","2020-03-17","Vietnam",66,16,0
"2785","2020-03-17","Mayotte",1,0,0
"2786","2020-03-17","South Africa",62,1,0
"2787","2020-03-17","Namibia",2,0,0
"2788","2020-03-18","Diamond Princess",712,508,7
"2789","2020-03-18","Bosnia and Herzegovina",26,2,0
"2790","2020-03-18","Mongolia",6,0,0
"2791","2020-03-18","Netherlands Antilles",3,0,0
"2792","2020-03-18","Jersey",2,0,0
"2793","2020-03-18","Guernsey",1,0,0
"2794","2020-03-18","Mauritania",1,0,0
"2795","2020-03-18","Andorra",39,1,0
"2796","2020-03-18","United Arab Emirates",113,26,0
"2797","2020-03-18","Afghanistan",22,0,0
"2798","2020-03-18",NA,1,0,0
"2799","2020-03-18","Albania",55,0,1
"2800","2020-03-18","Armenia",78,1,0
"2801","2020-03-18","Argentina",79,3,2
"2802","2020-03-18","Austria",1471,9,3
"2803","2020-03-18","Australia",565,27,6
"2804","2020-03-18","Aruba",2,0,0
"2805","2020-03-18","Azerbaijan",28,6,1
"2806","2020-03-18","Barbados",2,0,0
"2807","2020-03-18","Bangladesh",8,2,1
"2808","2020-03-18","Belgium",1486,1,10
"2809","2020-03-18","Burkina Faso",20,0,1
"2810","2020-03-18","Bulgaria",81,0,2
"2811","2020-03-18","Bahrain",237,81,1
"2812","2020-03-18","Benin",1,0,0
"2813","2020-03-18","Brunei",68,0,0
"2814","2020-03-18","Bolivia",11,0,0
"2815","2020-03-18","Brazil",349,2,1
"2816","2020-03-18","Bahamas",1,0,0
"2817","2020-03-18","Bhutan",1,0,0
"2818","2020-03-18","Belarus",51,3,0
"2819","2020-03-18","Canada",598,11,8
"2820","2020-03-18","Democratic Republic of the Congo",7,0,0
"2821","2020-03-18","Central African Republic",1,0,0
"2822","2020-03-18","Republic of the Congo",1,0,0
"2823","2020-03-18","Switzerland",3028,4,27
"2824","2020-03-18","Côte d'Ivoire",6,1,0
"2825","2020-03-18","Chile",201,0,0
"2826","2020-03-18","Cameroon",10,2,0
"2827","2020-03-18","China",81202,69800,3242
"2828","2020-03-18","Colombia",75,1,0
"2829","2020-03-18","Costa Rica",41,0,0
"2830","2020-03-18","Cuba",5,0,0
"2831","2020-03-18","Cyprus",48,0,0
"2832","2020-03-18","Czech Republic",464,3,0
"2833","2020-03-18","Germany",10082,73,27
"2834","2020-03-18","Djibouti",1,0,0
"2835","2020-03-18","Denmark",1092,1,4
"2836","2020-03-18","Dominican Republic",21,0,1
"2837","2020-03-18","Algeria",72,12,5
"2838","2020-03-18","Ecuador",111,0,2
"2839","2020-03-18","Estonia",258,1,0
"2840","2020-03-18","Egypt",196,32,6
"2841","2020-03-18","Spain",13910,1081,623
"2842","2020-03-18","Ethiopia",6,0,0
"2843","2020-03-18","Finland",359,10,0
"2844","2020-03-18","Faroe Islands",47,0,0
"2845","2020-03-18","France",7730,602,175
"2846","2020-03-18","Gabon",3,0,0
"2847","2020-03-18","United Kingdom",2626,53,71
"2848","2020-03-18","Gambia",38,1,0
"2849","2020-03-18","French Guiana",11,0,0
"2850","2020-03-18","Ghana",7,0,0
"2851","2020-03-18","Gibraltar",3,0,0
"2852","2020-03-18","Greenland",1,0,0
"2853","2020-03-18","Gambia",1,0,0
"2854","2020-03-18","Guinea",1,0,0
"2855","2020-03-18","Guadeloupe",18,0,0
"2856","2020-03-18","Equatorial Guinea",3,0,0
"2857","2020-03-18","Greece",387,14,5
"2858","2020-03-18","Guatemala",2,0,1
"2859","2020-03-18","Guam",3,0,0
"2860","2020-03-18","Guyana",7,0,1
"2861","2020-03-18","Honduras",9,0,0
"2862","2020-03-18","Croatia",65,4,0
"2863","2020-03-18","Hungary",58,2,1
"2864","2020-03-18","Indonesia",227,8,19
"2865","2020-03-18","Ireland",292,5,2
"2866","2020-03-18","Israel",427,11,0
"2867","2020-03-18","India",152,14,3
"2868","2020-03-18","Iraq",154,41,11
"2869","2020-03-18","Iran",17361,5710,1135
"2870","2020-03-18","Iceland",220,1,0
"2871","2020-03-18","Italy",31506,2941,2503
"2872","2020-03-18","Jamaica",15,2,0
"2873","2020-03-18","Jordan",48,1,0
"2874","2020-03-18","Japan",919,171,31
"2875","2020-03-18","Kenya",7,0,0
"2876","2020-03-18","Kyrgyzstan",3,0,0
"2877","2020-03-18","Cambodia",35,1,0
"2878","2020-03-18","South Korea",8413,1540,91
"2879","2020-03-18","Kuwait",142,15,0
"2880","2020-03-18","Cayman Islands",1,0,1
"2881","2020-03-18","Kazakhstan",35,0,0
"2882","2020-03-18","Lebanon",120,3,3
"2883","2020-03-18","Saint Lucia",2,0,0
"2884","2020-03-18","Liechtenstein",7,0,0
"2885","2020-03-18","Sri Lanka",50,1,0
"2886","2020-03-18","Liberia",2,0,0
"2887","2020-03-18","Lithuania",25,1,0
"2888","2020-03-18","Luxembourg",203,0,2
"2889","2020-03-18","Latvia",49,1,0
"2890","2020-03-18","Morocco",44,1,2
"2891","2020-03-18","Monaco",7,0,0
"2892","2020-03-18","Moldova",30,1,1
"2893","2020-03-18","Montenegro",2,0,0
"2894","2020-03-18","Republika Severna Makedonija",31,0,0
"2895","2020-03-18","Martinique",16,0,0
"2896","2020-03-18","Malta",38,2,0
"2897","2020-03-18","Maldives",13,0,0
"2898","2020-03-18","Mexico",93,4,1
"2899","2020-03-18","Malaysia",790,49,2
"2900","2020-03-18","Nigeria",8,0,0
"2901","2020-03-18","Netherlands",2058,2,43
"2902","2020-03-18","Norway",1527,1,3
"2903","2020-03-18","Nepal",1,1,0
"2904","2020-03-18","New Zealand",20,0,0
"2905","2020-03-18","Oman",33,12,0
"2906","2020-03-18","Panama",86,0,1
"2907","2020-03-18","Peru",117,1,0
"2908","2020-03-18","French Polynesia",1,0,0
"2909","2020-03-18","Philippines",202,5,17
"2910","2020-03-18","Pakistan",236,8,5
"2911","2020-03-18","Poland",246,13,5
"2912","2020-03-18","Puerto Rico",3,0,0
"2913","2020-03-18","Palestinian Territory",41,0,0
"2914","2020-03-18","Portugal",642,3,1
"2915","2020-03-18","Paraguay",9,0,0
"2916","2020-03-18","Qatar",439,4,0
"2917","2020-03-18","Réunion",9,0,0
"2918","2020-03-18","Romania",184,16,0
"2919","2020-03-18","Serbia",83,0,0
"2920","2020-03-18","Russia",147,8,0
"2921","2020-03-18","Rwanda",7,0,0
"2922","2020-03-18","Saudi Arabia",171,6,0
"2923","2020-03-18","Seychelles",4,0,0
"2924","2020-03-18","Sudan",2,0,1
"2925","2020-03-18","Sweden",1196,1,8
"2926","2020-03-18","Singapore",313,114,0
"2927","2020-03-18","Slovenia",275,0,1
"2928","2020-03-18","Slovakia",97,0,0
"2929","2020-03-18","San Marino",109,4,7
"2930","2020-03-18","Senegal",31,2,0
"2931","2020-03-18","Somalia",1,0,0
"2932","2020-03-18","Suriname",1,0,0
"2933","2020-03-18","Swaziland",1,0,0
"2934","2020-03-18","Togo",1,0,0
"2935","2020-03-18","Thailand",212,41,1
"2936","2020-03-18","Tunisia",24,0,0
"2937","2020-03-18","Turkey",98,0,1
"2938","2020-03-18","Trinidad and Tobago",5,0,0
"2939","2020-03-18","Tanzania",1,0,0
"2940","2020-03-18","Ukraine",14,0,2
"2941","2020-03-18","United States",6536,106,116
"2942","2020-03-18","Uruguay",50,0,0
"2943","2020-03-18","Uzbekistan",15,0,0
"2944","2020-03-18","Holy See  [Vatican City State]",1,0,0
"2945","2020-03-18","Saint Vincent and the Grenadines",1,0,0
"2946","2020-03-18","Venezuela",33,0,0
"2947","2020-03-18","Virgin Islands (U.S.)",2,0,0
"2948","2020-03-18","Vietnam",68,16,0
"2949","2020-03-18","Mayotte",1,0,0
"2950","2020-03-18","South Africa",116,1,0
"2951","2020-03-18","Zambia",2,0,0
"2952","2020-03-18","Namibia",2,0,0
"2953","2020-03-19","Diamond Princess",712,508,7
"2954","2020-03-19","Bosnia and Herzegovina",45,2,0
"2955","2020-03-19","Mongolia",6,0,0
"2956","2020-03-19","Netherlands Antilles",3,0,0
"2957","2020-03-19","Jersey",2,0,0
"2958","2020-03-19","Guernsey",1,0,0
"2959","2020-03-19","Mauritania",1,0,0
"2960","2020-03-19","Andorra",54,1,0
"2961","2020-03-19","United Arab Emirates",140,31,0
"2962","2020-03-19","Afghanistan",22,0,0
"2963","2020-03-19",NA,1,0,0
"2964","2020-03-19","Albania",64,0,2
"2965","2020-03-19","Armenia",122,1,0
"2966","2020-03-19","Argentina",97,3,2
"2967","2020-03-19","Austria",1843,9,5
"2968","2020-03-19","Australia",681,27,6
"2969","2020-03-19","Aruba",4,0,0
"2970","2020-03-19","Azerbaijan",34,6,1
"2971","2020-03-19","Barbados",2,0,0
"2972","2020-03-19","Bangladesh",17,3,1
"2973","2020-03-19","Belgium",1795,31,21
"2974","2020-03-19","Burkina Faso",33,0,1
"2975","2020-03-19","Bulgaria",94,3,0
"2976","2020-03-19","Bahrain",269,100,1
"2977","2020-03-19","Benin",2,0,0
"2978","2020-03-19","Brunei",75,0,0
"2979","2020-03-19","Bolivia",11,0,0
"2980","2020-03-19","Brazil",529,150,29
"2981","2020-03-19","Bahamas",1,0,0
"2982","2020-03-19","Bhutan",1,0,0
"2983","2020-03-19","Belarus",51,3,0
"2984","2020-03-19","Canada",727,11,9
"2985","2020-03-19","Democratic Republic of the Congo",14,0,0
"2986","2020-03-19","Central African Republic",1,0,0
"2987","2020-03-19","Republic of the Congo",3,0,0
"2988","2020-03-19","Switzerland",3438,15,33
"2989","2020-03-19","Côte d'Ivoire",9,1,0
"2990","2020-03-19","Chile",238,0,0
"2991","2020-03-19","Cameroon",13,2,0
"2992","2020-03-19","China",81300,71284,3253
"2993","2020-03-19","Colombia",102,1,0
"2994","2020-03-19","Costa Rica",69,0,1
"2995","2020-03-19","Cuba",10,0,1
"2996","2020-03-19","Cyprus",58,0,0
"2997","2020-03-19","Czech Republic",572,3,0
"2998","2020-03-19","Germany",14259,113,43
"2999","2020-03-19","Djibouti",1,0,0
"3000","2020-03-19","Denmark",1206,1,6
"3001","2020-03-19","Dominican Republic",34,0,1
"3002","2020-03-19","Algeria",82,32,8
"3003","2020-03-19","Ecuador",168,0,2
"3004","2020-03-19","Estonia",258,1,0
"3005","2020-03-19","Egypt",210,32,6
"3006","2020-03-19","Spain",17147,1081,767
"3007","2020-03-19","Ethiopia",6,0,0
"3008","2020-03-19","Finland",359,10,0
"3009","2020-03-19","Fiji",1,0,0
"3010","2020-03-19","Faroe Islands",47,0,0
"3011","2020-03-19","France",9134,602,264
"3012","2020-03-19","Gabon",3,0,0
"3013","2020-03-19","United Kingdom",2644,67,103
"3014","2020-03-19","Gambia",40,1,0
"3015","2020-03-19","French Guiana",11,0,0
"3016","2020-03-19","Ghana",9,0,0
"3017","2020-03-19","Gibraltar",3,0,0
"3018","2020-03-19","Greenland",1,0,0
"3019","2020-03-19","Gambia",1,0,0
"3020","2020-03-19","Guinea",1,0,0
"3021","2020-03-19","Guadeloupe",33,0,0
"3022","2020-03-19","Equatorial Guinea",4,0,0
"3023","2020-03-19","Greece",418,14,5
"3024","2020-03-19","Guatemala",2,0,1
"3025","2020-03-19","Guam",5,0,0
"3026","2020-03-19","Guyana",7,0,1
"3027","2020-03-19","Honduras",9,0,0
"3028","2020-03-19","Croatia",102,5,0
"3029","2020-03-19","Hungary",73,2,1
"3030","2020-03-19","Indonesia",311,15,25
"3031","2020-03-19","Ireland",366,5,2
"3032","2020-03-19","Israel",529,12,0
"3033","2020-03-19","India",176,14,4
"3034","2020-03-19","Iraq",177,49,12
"3035","2020-03-19","Iran",18407,5979,1284
"3036","2020-03-19","Iceland",250,5,1
"3037","2020-03-19","Italy",36455,4025,2978
"3038","2020-03-19","Jamaica",15,2,0
"3039","2020-03-19","Jordan",57,1,0
"3040","2020-03-19","Japan",956,215,33
"3041","2020-03-19","Kenya",7,0,0
"3042","2020-03-19","Kyrgyzstan",3,0,0
"3043","2020-03-19","Cambodia",37,1,0
"3044","2020-03-19","South Korea",8565,1947,93
"3045","2020-03-19","Kuwait",148,18,0
"3046","2020-03-19","Cayman Islands",1,0,1
"3047","2020-03-19","Kazakhstan",44,0,0
"3048","2020-03-19","Lebanon",149,4,4
"3049","2020-03-19","Saint Lucia",2,0,0
"3050","2020-03-19","Liechtenstein",28,0,0
"3051","2020-03-19","Sri Lanka",57,3,0
"3052","2020-03-19","Liberia",2,0,0
"3053","2020-03-19","Lithuania",34,1,0
"3054","2020-03-19","Luxembourg",335,0,4
"3055","2020-03-19","Latvia",86,1,0
"3056","2020-03-19","Morocco",58,1,2
"3057","2020-03-19","Monaco",7,0,0
"3058","2020-03-19","Moldova",36,1,1
"3059","2020-03-19","Montenegro",2,0,0
"3060","2020-03-19","Republika Severna Makedonija",42,0,0
"3061","2020-03-19","Martinique",23,0,0
"3062","2020-03-19","Malta",53,2,0
"3063","2020-03-19","Mauritius",3,0,0
"3064","2020-03-19","Maldives",13,0,0
"3065","2020-03-19","Mexico",118,4,1
"3066","2020-03-19","Malaysia",900,75,2
"3067","2020-03-19","Nigeria",12,0,0
"3068","2020-03-19","Netherlands",2460,2,76
"3069","2020-03-19","Norway",1601,1,6
"3070","2020-03-19","Nepal",1,1,0
"3071","2020-03-19","New Zealand",28,0,0
"3072","2020-03-19","Oman",39,13,0
"3073","2020-03-19","Panama",109,0,1
"3074","2020-03-19","Peru",155,1,0
"3075","2020-03-19","French Polynesia",1,0,0
"3076","2020-03-19","Philippines",217,8,17
"3077","2020-03-19","Pakistan",331,13,5
"3078","2020-03-19","Poland",305,13,5
"3079","2020-03-19","Puerto Rico",5,0,0
"3080","2020-03-19","Palestinian Territory",44,0,0
"3081","2020-03-19","Portugal",785,19,2
"3082","2020-03-19","Paraguay",11,0,0
"3083","2020-03-19","Qatar",452,4,0
"3084","2020-03-19","Réunion",12,0,0
"3085","2020-03-19","Romania",260,19,0
"3086","2020-03-19","Serbia",97,1,0
"3087","2020-03-19","Russia",199,8,1
"3088","2020-03-19","Rwanda",8,0,0
"3089","2020-03-19","Saudi Arabia",238,6,0
"3090","2020-03-19","Seychelles",6,0,0
"3091","2020-03-19","Sudan",2,0,1
"3092","2020-03-19","Sweden",1301,16,10
"3093","2020-03-19","Singapore",345,114,0
"3094","2020-03-19","Slovenia",286,0,1
"3095","2020-03-19","Slovakia",105,0,1
"3096","2020-03-19","San Marino",119,4,11
"3097","2020-03-19","Senegal",36,2,0
"3098","2020-03-19","Somalia",1,0,0
"3099","2020-03-19","Suriname",1,0,0
"3100","2020-03-19","El Salvador",1,0,0
"3101","2020-03-19","Swaziland",1,0,0
"3102","2020-03-19","Togo",1,0,0
"3103","2020-03-19","Thailand",272,42,1
"3104","2020-03-19","Tunisia",39,0,0
"3105","2020-03-19","Turkey",191,0,2
"3106","2020-03-19","Trinidad and Tobago",7,0,0
"3107","2020-03-19","Tanzania",6,0,0
"3108","2020-03-19","Ukraine",16,0,2
"3109","2020-03-19","United States",10525,108,153
"3110","2020-03-19","Uruguay",79,0,0
"3111","2020-03-19","Uzbekistan",23,0,0
"3112","2020-03-19","Holy See  [Vatican City State]",1,0,0
"3113","2020-03-19","Saint Vincent and the Grenadines",1,0,0
"3114","2020-03-19","Venezuela",36,0,0
"3115","2020-03-19","Virgin Islands (U.S.)",2,0,0
"3116","2020-03-19","Vietnam",76,16,0
"3117","2020-03-19","Mayotte",3,0,0
"3118","2020-03-19","South Africa",150,1,0
"3119","2020-03-19","Zambia",2,0,0
"3120","2020-03-19","Namibia",2,0,0
"3121","2020-03-20","Diamond Princess",712,551,7
"3122","2020-03-20","Bosnia and Herzegovina",64,2,0
"3123","2020-03-20","Mongolia",6,0,0
"3124","2020-03-20","Netherlands Antilles",3,0,0
"3125","2020-03-20","Jersey",2,0,0
"3126","2020-03-20","Guernsey",1,0,0
"3127","2020-03-20","Mauritania",1,0,0
"3128","2020-03-20","Andorra",75,1,0
"3129","2020-03-20","United Arab Emirates",140,31,0
"3130","2020-03-20","Afghanistan",24,0,0
"3131","2020-03-20",NA,1,0,0
"3132","2020-03-20","Albania",64,0,2
"3133","2020-03-20","Armenia",136,1,0
"3134","2020-03-20","Argentina",128,3,3
"3135","2020-03-20","Austria",2203,9,6
"3136","2020-03-20","Australia",877,27,7
"3137","2020-03-20","Aruba",4,0,0
"3138","2020-03-20","Azerbaijan",44,6,1
"3139","2020-03-20","Barbados",5,0,0
"3140","2020-03-20","Bangladesh",17,3,1
"3141","2020-03-20","Belgium",2257,214,37
"3142","2020-03-20","Burkina Faso",40,0,1
"3143","2020-03-20","Bulgaria",112,1,3
"3144","2020-03-20","Bahrain",285,100,1
"3145","2020-03-20","Benin",2,0,0
"3146","2020-03-20","Brunei",78,0,0
"3147","2020-03-20","Bolivia",16,0,0
"3148","2020-03-20","Brazil",647,150,29
"3149","2020-03-20","Bahamas",1,0,0
"3150","2020-03-20","Bhutan",1,0,0
"3151","2020-03-20","Belarus",69,15,0
"3152","2020-03-20","Canada",873,11,12
"3153","2020-03-20","Democratic Republic of the Congo",18,0,0
"3154","2020-03-20","Central African Republic",1,0,0
"3155","2020-03-20","Republic of the Congo",3,0,0
"3156","2020-03-20","Switzerland",4164,15,43
"3157","2020-03-20","Côte d'Ivoire",9,1,0
"3158","2020-03-20","Chile",342,0,0
"3159","2020-03-20","Cameroon",21,2,0
"3160","2020-03-20","China",81416,71876,3261
"3161","2020-03-20","Colombia",128,1,0
"3162","2020-03-20","Costa Rica",87,0,1
"3163","2020-03-20","Cuba",16,0,1
"3164","2020-03-20","Cyprus",67,0,0
"3165","2020-03-20","Czech Republic",765,3,0
"3166","2020-03-20","Germany",17653,192,48
"3167","2020-03-20","Djibouti",1,0,0
"3168","2020-03-20","Denmark",1226,1,9
"3169","2020-03-20","Dominican Republic",34,0,1
"3170","2020-03-20","Algeria",90,32,10
"3171","2020-03-20","Ecuador",260,0,3
"3172","2020-03-20","Estonia",267,1,0
"3173","2020-03-20","Egypt",256,32,7
"3174","2020-03-20","Spain",20410,1588,1041
"3175","2020-03-20","Ethiopia",9,0,0
"3176","2020-03-20","Finland",400,10,0
"3177","2020-03-20","Fiji",1,0,0
"3178","2020-03-20","Faroe Islands",47,0,0
"3179","2020-03-20","France",11010,1300,372
"3180","2020-03-20","Gabon",3,0,0
"3181","2020-03-20","United Kingdom",3280,79,144
"3182","2020-03-20","Gambia",43,1,0
"3183","2020-03-20","French Guiana",11,0,0
"3184","2020-03-20","Ghana",16,0,0
"3185","2020-03-20","Gibraltar",3,0,0
"3186","2020-03-20","Greenland",1,0,0
"3187","2020-03-20","Gambia",1,0,0
"3188","2020-03-20","Guinea",2,0,0
"3189","2020-03-20","Guadeloupe",33,0,0
"3190","2020-03-20","Equatorial Guinea",6,0,0
"3191","2020-03-20","Greece",464,19,6
"3192","2020-03-20","Guatemala",9,0,1
"3193","2020-03-20","Guam",5,0,0
"3194","2020-03-20","Guyana",7,0,1
"3195","2020-03-20","Honduras",24,0,0
"3196","2020-03-20","Croatia",113,5,1
"3197","2020-03-20","Haiti",2,0,0
"3198","2020-03-20","Hungary",85,2,1
"3199","2020-03-20","Indonesia",369,17,32
"3200","2020-03-20","Ireland",557,5,3
"3201","2020-03-20","Israel",705,15,0
"3202","2020-03-20","India",223,23,5
"3203","2020-03-20","Iraq",192,49,13
"3204","2020-03-20","Iran",19644,5979,1433
"3205","2020-03-20","Iceland",330,5,1
"3206","2020-03-20","Italy",41035,4440,3405
"3207","2020-03-20","Jamaica",16,2,1
"3208","2020-03-20","Jordan",70,1,0
"3209","2020-03-20","Japan",1016,215,35
"3210","2020-03-20","Kenya",7,0,0
"3211","2020-03-20","Kyrgyzstan",3,0,0
"3212","2020-03-20","Cambodia",47,1,0
"3213","2020-03-20","South Korea",8652,2233,100
"3214","2020-03-20","Kuwait",159,22,0
"3215","2020-03-20","Cayman Islands",1,0,1
"3216","2020-03-20","Kazakhstan",49,0,0
"3217","2020-03-20","Lebanon",163,4,4
"3218","2020-03-20","Saint Lucia",2,0,0
"3219","2020-03-20","Liechtenstein",28,0,0
"3220","2020-03-20","Sri Lanka",71,3,0
"3221","2020-03-20","Liberia",2,0,0
"3222","2020-03-20","Lithuania",41,1,0
"3223","2020-03-20","Luxembourg",484,0,4
"3224","2020-03-20","Latvia",86,1,0
"3225","2020-03-20","Morocco",66,1,2
"3226","2020-03-20","Monaco",11,0,0
"3227","2020-03-20","Moldova",49,1,1
"3228","2020-03-20","Montenegro",10,0,0
"3229","2020-03-20","Republika Severna Makedonija",67,1,0
"3230","2020-03-20","Martinique",32,0,0
"3231","2020-03-20","Montserrat",1,0,0
"3232","2020-03-20","Malta",53,2,0
"3233","2020-03-20","Mauritius",3,0,0
"3234","2020-03-20","Maldives",13,0,0
"3235","2020-03-20","Mexico",164,4,1
"3236","2020-03-20","Malaysia",1030,87,2
"3237","2020-03-20","Niger",1,0,0
"3238","2020-03-20","Nigeria",12,0,0
"3239","2020-03-20","Netherlands",3003,2,107
"3240","2020-03-20","Norway",1794,1,7
"3241","2020-03-20","Nepal",1,1,0
"3242","2020-03-20","New Zealand",39,0,0
"3243","2020-03-20","Oman",48,13,0
"3244","2020-03-20","Panama",137,0,1
"3245","2020-03-20","Peru",234,1,1
"3246","2020-03-20","French Polynesia",1,0,0
"3247","2020-03-20","Philippines",230,8,18
"3248","2020-03-20","Pakistan",454,13,5
"3249","2020-03-20","Poland",355,13,5
"3250","2020-03-20","Puerto Rico",5,0,0
"3251","2020-03-20","Palestinian Territory",47,0,0
"3252","2020-03-20","Portugal",1020,19,3
"3253","2020-03-20","Paraguay",11,0,0
"3254","2020-03-20","Qatar",460,4,0
"3255","2020-03-20","Réunion",14,0,0
"3256","2020-03-20","Romania",308,31,0
"3257","2020-03-20","Serbia",118,1,0
"3258","2020-03-20","Russia",253,9,1
"3259","2020-03-20","Rwanda",8,0,0
"3260","2020-03-20","Saudi Arabia",274,8,0
"3261","2020-03-20","Seychelles",6,0,0
"3262","2020-03-20","Sudan",2,0,1
"3263","2020-03-20","Sweden",1439,16,11
"3264","2020-03-20","Singapore",385,124,0
"3265","2020-03-20","Slovenia",341,0,1
"3266","2020-03-20","Slovakia",123,0,0
"3267","2020-03-20","San Marino",144,4,14
"3268","2020-03-20","Senegal",38,2,0
"3269","2020-03-20","Somalia",1,0,0
"3270","2020-03-20","Suriname",2,0,0
"3271","2020-03-20","El Salvador",1,0,0
"3272","2020-03-20","Swaziland",1,0,0
"3273","2020-03-20","Chad",1,0,0
"3274","2020-03-20","Togo",9,0,0
"3275","2020-03-20","Thailand",322,42,1
"3276","2020-03-20","Tunisia",39,0,0
"3277","2020-03-20","Turkey",359,0,4
"3278","2020-03-20","Trinidad and Tobago",9,0,0
"3279","2020-03-20","Tanzania",6,0,0
"3280","2020-03-20","Ukraine",26,0,3
"3281","2020-03-20","United States",14387,121,204
"3282","2020-03-20","Uruguay",94,0,0
"3283","2020-03-20","Uzbekistan",33,0,0
"3284","2020-03-20","Holy See  [Vatican City State]",1,0,0
"3285","2020-03-20","Saint Vincent and the Grenadines",1,0,0
"3286","2020-03-20","Venezuela",42,0,0
"3287","2020-03-20","Virgin Islands (U.S.)",2,0,0
"3288","2020-03-20","Vietnam",85,16,0
"3289","2020-03-20","Mayotte",3,0,0
"3290","2020-03-20","South Africa",202,1,0
"3291","2020-03-20","Zambia",2,0,0
"3292","2020-03-20","Namibia",2,0,0
"3293","2020-03-21","Diamond Princess",712,567,7
"3294","2020-03-21","Bosnia and Herzegovina",89,2,0
"3295","2020-03-21","Mongolia",10,0,0
"3296","2020-03-21","Netherlands Antilles",3,0,0
"3297","2020-03-21","Jersey",2,0,0
"3298","2020-03-21","Mauritania",2,0,0
"3299","2020-03-21","Guernsey",1,0,0
"3300","2020-03-21","Andorra",88,1,0
"3301","2020-03-21","United Arab Emirates",153,38,2
"3302","2020-03-21","Afghanistan",24,0,0
